Model Parameters: a, b, 1/eps, Lx, Ly, Dv = 0.84, 0.07, 12.5, 80, 80, 0
Numerical Parameters: NX, NY, ts, delta = 241, 241, 0.5, 0.0001 
File written: Tue Sep 26 23:51:22 2023
Comments: 2D 





Ascii values of u and v follow
0.23166 0.0498062
0.404573 0.0452777
0.594664 0.0696187
0.741033 0.154736
0.828557 0.275648
0.871267 0.39865
0.881914 0.506065
0.865015 0.590582
0.820813 0.647084
0.752716 0.669549
0.672949 0.654482
0.599307 0.607321
0.545455 0.541931
0.515629 0.472164
0.505947 0.406118
0.507563 0.345281
0.508992 0.286881
0.497792 0.227902
0.462381 0.171693
0.39599 0.135364
0.30553 0.129457
0.213216 0.132176
0.138175 0.138963
0.0870119 0.148574
0.0565804 0.160173
0.040854 0.172935
0.0349962 0.185827
0.036479 0.197506
0.0450292 0.206324
0.0624154 0.210388
0.0920998 0.207577
0.137878 0.195451
0.199959 0.171273
0.268465 0.133435
0.320451 0.0886856
0.33055 0.068281
0.295495 0.0756192
0.236761 0.0839877
0.179316 0.0910167
0.140213 0.0955931
0.126658 0.0971625
0.119297 0.0548944
0.122715 0.0547067
0.133023 0.054153
0.150334 0.053262
0.174664 0.0520773
0.205722 0.0506559
0.242719 0.0490619
0.28426 0.047362
0.328435 0.0456207
0.37311 0.0439947
0.41625 0.043201
0.456239 0.0437508
0.492122 0.0456764
0.523658 0.0487149
0.551237 0.05253
0.575755 0.0568989
0.598477 0.0618282
0.620902 0.0676131
0.644575 0.0748649
0.670822 0.0845141
0.700403 0.0977805
0.73317 0.116066
0.767923 0.140731
0.802612 0.172739
0.834877 0.212303
0.862653 0.258723
0.884469 0.310447
0.899265 0.365313
0.90581 0.420735
0.901991 0.473701
0.884355 0.520458
0.848682 0.5558
0.792392 0.572432
0.718102 0.56189
0.634428 0.518582
0.550824 0.444163
0.470758 0.34697
0.389988 0.245122
0.303164 0.169396
0.214982 0.139114
0.139373 0.136107
0.0843449 0.143023
0.0487472 0.152867
0.0274188 0.162818
0.0152446 0.171206
0.00851242 0.176762
0.00488361 0.178583
0.00299974 0.176191
0.00212231 0.169486
0.00189358 0.158738
0.00221169 0.144781
0.00320743 0.129021
0.00534245 0.112914
0.0097119 0.0974414
0.0187417 0.0831009
0.0375989 0.0701751
0.076511 0.0589069
0.152574 0.0494759
0.283994 0.0418708
0.46577 0.0393288
0.648245 0.0734506
0.782694 0.155466
0.864717 0.259971
0.910724 0.363128
0.93516 0.454605
0.945947 0.532447
0.945636 0.597749
0.9324 0.65181
0.900356 0.694429
0.840917 0.722098
0.748167 0.726532
0.628006 0.697689
0.500255 0.634025
0.385591 0.54928
0.293183 0.464488
0.22241 0.391212
0.169395 0.328975
0.129754 0.276448
0.0998458 0.232202
0.0770245 0.194877
0.0594672 0.163427
0.0459096 0.137152
0.0354385 0.115655
0.0273656 0.0987245
0.0211588 0.0861557
0.0164026 0.0775637
0.0127721 0.0722925
0.0100134 0.0694827
0.00792914 0.0682417
0.00636978 0.0677842
0.00523164 0.0674809
0.00446422 0.0668427
0.00409583 0.0655029
0.00429791 0.0632351
0.00553324 0.0599735
0.00888434 0.0557822
0.0167533 0.0508441
0.0342471 0.0454661
0.0714605 0.0400116
0.14534 0.0347804
0.274263 0.0299504
0.453994 0.0285882
0.634922 0.0656172
0.767399 0.155759
0.846907 0.270321
0.889751 0.381853
0.910462 0.477413
0.918158 0.552825
0.918698 0.607744
0.916506 0.643864
0.915114 0.664056
0.916904 0.671266
0.922703 0.667745
0.931726 0.655065
0.94207 0.634537
0.951564 0.607521
0.958501 0.575398
0.961921 0.539373
0.961422 0.500313
0.956765 0.458705
0.947511 0.414711
0.932796 0.368284
0.911255 0.319345
0.881075 0.268086
0.840137 0.215402
0.786199 0.163415
0.717167 0.115902
0.631816 0.0780684
0.531582 0.0548515
0.42306 0.0472467
0.318405 0.0487828
0.230744 0.0505644
0.168911 0.0511263
0.136815 0.0504265
0.135979 0.0485425
0.168314 0.0456333
0.236065 0.0419523
0.337588 0.0378337
0.461401 0.0369002
0.586097 0.0533636
0.692417 0.0940679
0.77293 0.153557
0.829722 0.221753
0.868204 0.290381
0.893462 0.354622
0.909193 0.412323
0.917792 0.462863
0.920735 0.506376
0.918956 0.543316
0.91315 0.574237
0.903992 0.59971
0.892259 0.620285
0.878875 0.636509
0.864878 0.648937
0.851343 0.658136
0.839292 0.664669
0.829616 0.669063
0.823008 0.671762
0.819942 0.673087
0.820648 0.673196
0.825108 0.672076
0.833056 0.66954
0.843976 0.665246
0.857121 0.658736
0.87155 0.649484
0.8862 0.636944
0.899981 0.620588
0.911884 0.599924
0.921067 0.574492
0.926884 0.543844
0.928838 0.507548
0.926461 0.465213
0.919116 0.416579
0.905758 0.361696
0.88466 0.301218
0.853166 0.236866
0.807641 0.172021
0.744009 0.11215
0.65955 0.0642355
0.556166 0.0341037
0.443092 0.022186
0.334704 0.0214557
0.243028 0.0225922
0.172616 0.0237098
0.121972 0.0248492
0.0868638 0.0260654
0.0628125 0.0274269
0.0461943 0.0290133
0.03444 0.0309121
0.0258713 0.0332103
0.0194569 0.0359826
0.0146013 0.0392746
0.0110005 0.0430794
0.0085781 0.0472935
0.00753083 0.0516391
0.00855254 0.0555997
0.0133995 0.0585038
0.0261084 0.0597764
0.0552397 0.0591216
0.116594 0.0564807
0.23113 0.0520201
0.404659 0.0469398
0.595184 0.071259
0.74153 0.156896
0.828753 0.278315
0.870946 0.401553
0.880621 0.508901
0.86178 0.592934
0.814007 0.648149
0.740376 0.66787
0.653529 0.648242
0.572015 0.595293
0.5097 0.524151
0.47051 0.449565
0.450373 0.379865
0.440675 0.317272
0.430665 0.261052
0.409431 0.211494
0.368612 0.174502
0.30704 0.158445
0.234853 0.15332
0.166752 0.154404
0.113166 0.159705
0.0767577 0.168
0.0550126 0.178342
0.0440965 0.189773
0.0410899 0.201148
0.0446927 0.211051
0.0552776 0.217792
0.0747441 0.219442
0.105987 0.213802
0.151142 0.198306
0.207626 0.17024
0.263158 0.129064
0.295876 0.0860699
0.287087 0.0748313
0.242573 0.082846
0.184709 0.0914971
0.133984 0.0986854
0.101483 0.10334
0.0905243 0.104933
0.0582437 0.0648073
0.06003 0.0645974
0.0654531 0.0639782
0.0746831 0.0629806
0.0879291 0.0616524
0.105337 0.0600558
0.126867 0.0582612
0.152185 0.0563414
0.180604 0.0543674
0.211119 0.0524031
0.242526 0.0505016
0.273615 0.0487042
0.303377 0.0470391
0.331196 0.0455233
0.356964 0.0441803
0.381142 0.0431358
0.404753 0.0424993
0.429341 0.0423975
0.456831 0.0430845
0.489253 0.0450755
0.528263 0.0493202
0.574465 0.0573463
0.626754 0.0712693
0.682091 0.093399
0.73614 0.125459
0.784605 0.167754
0.824405 0.218847
0.853957 0.275916
0.872552 0.335376
0.879342 0.393298
0.872508 0.445358
0.84922 0.486298
0.806984 0.509207
0.74622 0.505672
0.671735 0.469044
0.590109 0.397971
0.504047 0.300721
0.410326 0.202055
0.307319 0.14435
0.207403 0.137135
0.128215 0.144638
0.0745462 0.155278
0.041747 0.16583
0.0229506 0.174645
0.0125943 0.180499
0.00703574 0.182505
0.00413167 0.180197
0.00270425 0.173499
0.00215359 0.162666
0.0022308 0.14846
0.00293731 0.132238
0.00453248 0.115524
0.0076757 0.0994302
0.0138007 0.0845332
0.0259294 0.0711262
0.0502263 0.0594313
0.0982561 0.0496203
0.187618 0.0416989
0.332563 0.0354348
0.51767 0.0388538
0.689383 0.0829173
0.810159 0.166931
0.882714 0.266199
0.923513 0.362259
0.945559 0.447948
0.955925 0.522192
0.957044 0.58598
0.947506 0.640401
0.922001 0.685472
0.87165 0.718646
0.787656 0.732777
0.670457 0.716725
0.536805 0.66405
0.410634 0.583963
0.3065 0.498139
0.226683 0.422768
0.167989 0.358531
0.125605 0.30387
0.0950229 0.257345
0.0727389 0.217825
0.0562747 0.18424
0.0439421 0.155584
0.0345922 0.131207
0.0274318 0.110803
0.0219028 0.0943179
0.017606 0.0817672
0.0142532 0.0729982
0.0116337 0.0675261
0.00959194 0.0645654
0.00801323 0.063224
0.00682009 0.0626995
0.00598089 0.0623521
0.00553914 0.0616882
0.00568356 0.0603441
0.00690556 0.0581133
0.0103447 0.0549493
0.0185207 0.0509327
0.0367724 0.0462672
0.0755811 0.041262
0.152253 0.0362351
0.284575 0.0314206
0.465521 0.0310216
0.642909 0.0728399
0.769517 0.168763
0.843342 0.288263
0.880698 0.40382
0.895213 0.502612
0.895384 0.580352
0.887285 0.636303
0.876419 0.672378
0.867874 0.692883
0.865593 0.702077
0.871456 0.702457
0.88476 0.694882
0.902571 0.679691
0.920964 0.657652
0.936546 0.630131
0.947363 0.598652
0.952866 0.564437
0.953309 0.528202
0.94911 0.490163
0.940451 0.450133
0.927118 0.407627
0.908465 0.362009
0.883368 0.312716
0.850078 0.259656
0.805972 0.203869
0.747415 0.148433
0.670325 0.0992251
0.57251 0.0640818
0.458232 0.0483111
0.341546 0.047558
0.241271 0.0492502
0.170476 0.0497833
0.133598 0.0491377
0.130356 0.0473947
0.160396 0.0446953
0.224229 0.0412585
0.319783 0.0373821
0.437248 0.0351743
0.558202 0.0465547
0.664595 0.0794451
0.747912 0.130683
0.808639 0.191821
0.851199 0.25507
0.880353 0.315449
0.89987 0.370465
0.912395 0.419196
0.919703 0.46156
0.922995 0.497872
0.923145 0.528607
0.920876 0.55429
0.916857 0.575433
0.911761 0.592517
0.906264 0.605983
0.901022 0.616229
0.896626 0.623595
0.893563 0.62836
0.892175 0.630718
0.89263 0.630769
0.894916 0.628514
0.898834 0.62385
0.904017 0.616585
0.909957 0.60645
0.91605 0.593116
0.921645 0.57621
0.92609 0.555326
0.928765 0.530031
0.929081 0.499875
0.926438 0.464412
0.920124 0.423254
0.909171 0.376168
0.892149 0.32327
0.866929 0.265346
0.830482 0.204358
0.778925 0.144055
0.708296 0.0902787
0.616736 0.0499707
0.507984 0.0278586
0.393328 0.0220521
0.287709 0.0231866
0.201534 0.0245934
0.137538 0.02597
0.0930524 0.0273436
0.0633561 0.0287571
0.0439028 0.0302679
0.0311622 0.0319477
0.0226818 0.033879
0.0168694 0.0361496
0.0127403 0.0388422
0.00971396 0.0420194
0.00747286 0.0457037
0.00588174 0.0498434
0.00496983 0.054255
0.00500089 0.0585518
0.00670171 0.0621462
0.0118093 0.0644076
0.0242423 0.064889
0.0522773 0.0634029
0.111286 0.0599578
0.222198 0.0547927
0.392621 0.0488873
0.583756 0.0694396
0.733492 0.151273
0.823949 0.2712
0.868408 0.394599
0.879664 0.502805
0.861923 0.588004
0.814422 0.644646
0.739274 0.665918
0.648149 0.647398
0.559439 0.594459
0.487543 0.522214
0.436921 0.446376
0.404035 0.376244
0.381161 0.31521
0.35914 0.264256
0.329677 0.225463
0.288284 0.200715
0.236944 0.186709
0.183038 0.180572
0.134964 0.180173
0.0978801 0.183983
0.0727183 0.190846
0.0578471 0.199746
0.0510966 0.209623
0.0509759 0.219234
0.057143 0.227098
0.070488 0.231479
0.092938 0.230395
0.126642 0.221537
0.171811 0.202209
0.222922 0.169833
0.265566 0.125568
0.279741 0.0861966
0.254394 0.0823466
0.2028 0.0910907
0.146818 0.100096
0.102143 0.107491
0.0750169 0.112252
0.0660953 0.11388
0.0301186 0.0766202
0.0309771 0.0763848
0.0335902 0.0756899
0.0380623 0.0745689
0.0445375 0.073075
0.0531573 0.0712759
0.0640053 0.0692486
0.0770503 0.067074
0.0921005 0.0648304
0.108787 0.0625887
0.126591 0.0604092
0.144912 0.0583385
0.163179 0.0564107
0.180975 0.0546457
0.198162 0.0530536
0.214995 0.0516347
0.232211 0.0503832
0.251086 0.0492888
0.273465 0.0483389
0.301697 0.0475202
0.338418 0.0468207
0.385998 0.0464636
0.445484 0.0478992
0.515237 0.0540241
0.590298 0.0687251
0.663456 0.0953829
0.72778 0.135051
0.778783 0.18571
0.814678 0.243003
0.835105 0.301517
0.839626 0.355487
0.826963 0.39867
0.795492 0.423743
0.744852 0.422377
0.677174 0.388394
0.595965 0.320453
0.502417 0.231284
0.395472 0.155567
0.281187 0.137206
0.180556 0.146408
0.107327 0.15845
0.0606595 0.169976
0.0333462 0.179485
0.0181689 0.185828
0.00999997 0.188148
0.00571078 0.185995
0.00354822 0.179319
0.00259598 0.168376
0.00243227 0.153872
0.00295184 0.137107
0.00431043 0.119665
0.00698062 0.102797
0.0119576 0.0871855
0.0212273 0.0731516
0.0387062 0.0609019
0.0718576 0.0505941
0.133464 0.0422472
0.239951 0.0356508
0.397671 0.0308074
0.579023 0.0442928
0.733322 0.0985698
0.837397 0.183243
0.899412 0.276566
0.934597 0.365212
0.954017 0.444593
0.963694 0.514313
0.965853 0.575319
0.959546 0.628587
0.94038 0.674363
0.900121 0.711073
0.82847 0.733321
0.720409 0.730568
0.586528 0.692406
0.451089 0.62113
0.334533 0.535681
0.243687 0.457213
0.176895 0.390055
0.12939 0.332687
0.0960089 0.283656
0.0724889 0.241641
0.0557232 0.205529
0.0435777 0.174593
0.0346303 0.148022
0.0279331 0.125139
0.0228454 0.105659
0.0189275 0.0896233
0.0158745 0.0772068
0.0134737 0.0684364
0.0115771 0.0629555
0.0100826 0.06002
0.00892586 0.0587277
0.00808589 0.0582592
0.00761348 0.0579668
0.0077022 0.0573532
0.00884613 0.0560664
0.0121816 0.0539244
0.0202044 0.0509037
0.0381696 0.0471068
0.0763335 0.0427552
0.151557 0.0381414
0.281214 0.0335315
0.458923 0.0327163
0.634228 0.072707
0.759785 0.167412
0.832196 0.287213
0.866666 0.403873
0.875977 0.503851
0.868108 0.583158
0.849555 0.638954
0.82709 0.672925
0.80754 0.692634
0.796902 0.704372
0.799037 0.711183
0.814451 0.712853
0.839936 0.707784
0.869695 0.695095
0.897675 0.675501
0.919726 0.65079
0.934303 0.622808
0.94178 0.592808
0.943337 0.56131
0.940138 0.528204
0.932948 0.492885
0.922017 0.45436
0.907034 0.411366
0.886997 0.362597
0.859964 0.307144
0.822664 0.245312
0.770169 0.179986
0.696243 0.118202
0.595996 0.0711029
0.472517 0.0482499
0.343317 0.0460291
0.23346 0.0477252
0.158596 0.0483398
0.121297 0.0478567
0.11816 0.0463474
0.146418 0.0439325
0.205291 0.0407974
0.292953 0.0372038
0.402025 0.0339662
0.517904 0.0394256
0.624218 0.0626772
0.711206 0.103471
0.777226 0.155566
0.825246 0.211929
0.859426 0.267407
0.883461 0.319039
0.900157 0.365455
0.911513 0.40623
0.918939 0.441436
0.923448 0.471379
0.925814 0.496458
0.926662 0.517084
0.926524 0.533644
0.925864 0.546478
0.925077 0.555868
0.924479 0.562036
0.924288 0.565135
0.924614 0.565246
0.925453 0.562378
0.926684 0.556465
0.928083 0.54737
0.929334 0.534891
0.930055 0.518764
0.929806 0.498675
0.928097 0.474268
0.924369 0.445162
0.917945 0.410994
0.90795 0.371477
0.893174 0.326523
0.871904 0.276461
0.841731 0.222384
0.799446 0.166647
0.741282 0.113382
0.664014 0.0684548
0.567422 0.0379098
0.457403 0.0243372
0.346372 0.0232027
0.247876 0.02492
0.169728 0.0266148
0.112938 0.0282859
0.0742034 0.0299461
0.0488668 0.0316238
0.0326871 0.0333637
0.0224451 0.0352261
0.0159245 0.0372854
0.0116883 0.0396253
0.00884239 0.042331
0.00685095 0.0454766
0.0054084 0.0491065
0.00436004 0.0532072
0.00366385 0.0576629
0.00339801 0.0621935
0.00383931 0.0663188
0.00567998 0.0694304
0.0105325 0.0709815
0.0220081 0.0706462
0.0477486 0.0683221
0.102147 0.0640783
0.205738 0.0582252
0.369172 0.0514783
0.560325 0.065195
0.7165 0.138803
0.813751 0.2549
0.86333 0.378175
0.878722 0.488053
0.865096 0.575947
0.821825 0.636532
0.74966 0.663425
0.657944 0.651584
0.563825 0.604423
0.482493 0.53561
0.41999 0.461364
0.374193 0.392738
0.338847 0.334705
0.306805 0.289188
0.272526 0.25587
0.233873 0.233055
0.192583 0.218907
0.152894 0.211672
0.119036 0.209831
0.0933654 0.212113
0.0761586 0.217418
0.066516 0.224685
0.0634013 0.232772
0.0663198 0.240359
0.07563 0.2459
0.0925713 0.247611
0.118898 0.243423
0.155692 0.230888
0.200873 0.20716
0.245912 0.169971
0.274859 0.122999
0.270618 0.0891225
0.230478 0.0909705
0.173345 0.100501
0.119433 0.109934
0.0797999 0.117586
0.0568817 0.122486
0.0495158 0.124159
0.0188458 0.0906972
0.0192389 0.0904322
0.0204363 0.0896499
0.0224886 0.0883868
0.025468 0.0867015
0.029451 0.0846681
0.0344951 0.082372
0.0406138 0.0799021
0.0477538 0.0773457
0.0557832 0.0747823
0.0644952 0.0722793
0.0736341 0.0698913
0.0829425 0.0676567
0.0922251 0.0656013
0.101425 0.063738
0.110705 0.06207
0.120525 0.060593
0.131732 0.0592981
0.145647 0.0581737
0.164154 0.0572073
0.189747 0.0563882
0.225427 0.0557083
0.274226 0.0551642
0.338076 0.0547583
0.416047 0.0554455
0.50257 0.0620372
0.588165 0.0800485
0.663151 0.112035
0.721123 0.155977
0.759501 0.206227
0.777794 0.255413
0.77576 0.295574
0.752796 0.318354
0.708523 0.315719
0.643525 0.283614
0.559248 0.225171
0.456921 0.16222
0.341211 0.136542
0.229478 0.148858
0.141441 0.162777
0.0818898 0.175549
0.0456344 0.185947
0.0249961 0.192927
0.0137246 0.195663
0.00773895 0.193715
0.00466181 0.187061
0.00321267 0.175973
0.00276942 0.161109
0.00311913 0.143712
0.0043535 0.12541
0.00687792 0.107599
0.0115377 0.0910918
0.019913 0.0762624
0.0348962 0.0633105
0.0617083 0.0523765
0.109278 0.0434857
0.19059 0.0364507
0.317183 0.0308995
0.482506 0.0307302
0.649467 0.0590383
0.779644 0.123015
0.864582 0.206853
0.915255 0.293597
0.944492 0.374589
0.961057 0.447256
0.969762 0.511691
0.97251 0.568792
0.968735 0.61945
0.955047 0.664099
0.924468 0.702002
0.866705 0.729634
0.772771 0.738466
0.64548 0.716451
0.505129 0.658589
0.376635 0.577285
0.27313 0.495559
0.195878 0.424744
0.140916 0.363933
0.102726 0.311747
0.0763424 0.266912
0.0580065 0.228276
0.0451008 0.194826
0.0358723 0.16583
0.0291643 0.140816
0.0242172 0.119108
0.0205214 0.100401
0.0177281 0.0847944
0.0155948 0.0725926
0.0139519 0.0639673
0.0126828 0.0586495
0.0117133 0.0559026
0.0110139 0.0547963
0.0106244 0.0544932
0.0107209 0.0543406
0.0117659 0.053844
0.0148263 0.052673
0.0222304 0.0506797
0.0388349 0.047868
0.0740572 0.0443645
0.143466 0.0403998
0.264005 0.0362393
0.433089 0.0339608
0.606798 0.0650592
0.736015 0.150088
0.811906 0.264082
0.847191 0.37784
0.853814 0.476838
0.839283 0.558055
0.81063 0.61152
0.775513 0.640853
0.742121 0.657418
0.718417 0.671292
0.710894 0.685905
0.722579 0.700143
0.751668 0.710113
0.791715 0.712208
0.833959 0.705227
0.870802 0.690519
0.898197 0.670595
0.915656 0.647649
0.924753 0.622907
0.927609 0.596641
0.926019 0.568385
0.921126 0.537088
0.913351 0.501228
0.90235 0.458937
0.886876 0.40826
0.864494 0.347697
0.831099 0.277258
0.780366 0.200348
0.703963 0.126226
0.595064 0.0703186
0.458245 0.0455186
0.318198 0.0445285
0.205686 0.0462842
0.134419 0.0470434
0.101921 0.0467831
0.101205 0.0455573
0.127844 0.0434645
0.180558 0.0406566
0.258299 0.0373615
0.356401 0.033862
0.464566 0.0339552
0.569101 0.0467169
0.659459 0.075062
0.731562 0.115663
0.786333 0.162857
0.826854 0.211591
0.856465 0.258444
0.877986 0.30149
0.89357 0.339834
0.904795 0.373198
0.912808 0.401632
0.918452 0.425349
0.922358 0.444616
0.925004 0.459706
0.926757 0.470856
0.927882 0.478259
0.928557 0.482051
0.928871 0.482307
0.928827 0.479039
0.928342 0.472198
0.927253 0.461671
0.925312 0.447289
0.922183 0.428832
0.917434 0.406048
0.9105 0.378674
0.900632 0.34649
0.886816 0.309399
0.867656 0.267573
0.841236 0.221696
0.805013 0.173305
0.755876 0.125222
0.690671 0.0817782
0.607635 0.0482678
0.508814 0.0288601
0.402028 0.0232702
0.299376 0.0247135
0.211425 0.0266845
0.143153 0.0286685
0.0941703 0.0306522
0.0610283 0.0326349
0.0395101 0.0346305
0.0259126 0.036669
0.01745 0.0387973
0.0122028 0.0410781
0.00891879 0.0435873
0.00681194 0.0464076
0.00540413 0.0496184
0.00441537 0.0532787
0.00369272 0.0574042
0.00316928 0.0619293
0.00284957 0.0666557
0.00282784 0.0712056
0.00336376 0.0750382
0.00507617 0.0775734
0.00938742 0.0783644
0.019474 0.0771896
0.0420879 0.0740151
0.0901822 0.0689703
0.183352 0.0624308
0.335668 0.0550607
0.524675 0.0603746
0.689422 0.121215
0.797058 0.230327
0.854773 0.352609
0.876786 0.464631
0.869957 0.556389
0.834504 0.622785
0.769968 0.658381
0.682429 0.657905
0.586372 0.622077
0.497405 0.56143
0.424008 0.49151
0.366481 0.425054
0.32054 0.369058
0.280938 0.325697
0.243886 0.2935
0.20792 0.270716
0.173765 0.255776
0.143344 0.24726
0.118495 0.243898
0.100169 0.244549
0.08841 0.248135
0.0828165 0.253556
0.083082 0.259601
0.0893774 0.264883
0.102523 0.2678
0.123873 0.266496
0.154675 0.258784
0.194482 0.242022
0.238563 0.213195
0.275603 0.170606
0.289072 0.12153
0.266029 0.0949673
0.212525 0.100877
0.151095 0.111253
0.0993214 0.121185
0.0639112 0.129149
0.0443268 0.134223
0.0381661 0.135953
0.0158666 0.107472
0.0160391 0.107173
0.0165645 0.106289
0.0174647 0.104863
0.0187718 0.102956
0.02052 0.100652
0.0227371 0.0980453
0.0254332 0.0952338
0.0285914 0.0923151
0.0321623 0.0893782
0.0360645 0.0865002
0.0401951 0.0837425
0.0444498 0.0811513
0.0487529 0.0787577
0.0530953 0.0765785
0.0575786 0.0746206
0.0624664 0.0728821
0.0682448 0.0713561
0.0757012 0.0700323
0.0860268 0.0689002
0.100942 0.0679509
0.122807 0.0671793
0.154612 0.0665855
0.199599 0.0661769
0.260185 0.0659708
0.336074 0.0659967
0.422327 0.0676117
0.509068 0.0767245
0.585006 0.0973226
0.641855 0.127948
0.675567 0.16242
0.68478 0.19218
0.669047 0.208418
0.62817 0.204546
0.562449 0.181153
0.4738 0.149448
0.367789 0.137434
0.259084 0.153128
0.167009 0.168925
0.100363 0.183008
0.0575156 0.194384
0.0321186 0.202083
0.0178385 0.205289
0.0100839 0.203568
0.00600336 0.196913
0.00398911 0.185625
0.00322122 0.170327
0.00337766 0.152197
0.00449799 0.13289
0.0069696 0.113949
0.0116246 0.0963436
0.0199643 0.0805254
0.0345595 0.0667013
0.0596897 0.0549947
0.102166 0.0454299
0.171659 0.0378397
0.278072 0.0318627
0.422077 0.0280605
0.582213 0.0415281
0.72316 0.0871231
0.825152 0.158241
0.89047 0.239174
0.929922 0.318625
0.953263 0.391741
0.966908 0.457409
0.97444 0.516037
0.977366 0.568441
0.975378 0.615408
0.965999 0.657446
0.943719 0.694389
0.899384 0.724295
0.822255 0.741259
0.708083 0.734226
0.569362 0.693036
0.43154 0.621176
0.314662 0.538285
0.224908 0.463376
0.160187 0.398609
0.115178 0.342709
0.0843473 0.294478
0.0632409 0.252827
0.0486784 0.21676
0.0385133 0.185376
0.031332 0.157927
0.0262088 0.13408
0.0225393 0.11329
0.01992 0.0952109
0.0180716 0.0799908
0.0167927 0.0680536
0.0159344 0.0596956
0.0153879 0.0546956
0.0150863 0.0522836
0.0150253 0.051483
0.0153255 0.0514386
0.0163689 0.0514972
0.019084 0.0511795
0.0255102 0.0501927
0.0398637 0.0484293
0.0702472 0.045925
0.130182 0.0428315
0.235641 0.0393818
0.389306 0.0361392
0.55868 0.0535749
0.694573 0.1199
0.779027 0.220218
0.819928 0.325859
0.828136 0.420075
0.810813 0.498882
0.774999 0.549272
0.728544 0.575012
0.680467 0.589219
0.64049 0.604603
0.617736 0.626723
0.618278 0.654048
0.642948 0.681166
0.686683 0.701975
0.739863 0.712468
0.791749 0.71213
0.83451 0.703259
0.865153 0.688945
0.884591 0.671488
0.895523 0.651953
0.900763 0.63034
0.902421 0.605827
0.901655 0.576915
0.898648 0.541534
0.892607 0.497199
0.881668 0.441374
0.862566 0.37224
0.82999 0.290193
0.775774 0.200499
0.689335 0.116691
0.563756 0.0596633
0.410953 0.0414942
0.26715 0.043238
0.16303 0.0450882
0.103573 0.0460313
0.0797694 0.0460294
0.0824438 0.0451158
0.106943 0.0433626
0.152239 0.0408917
0.218202 0.0378975
0.302618 0.0346279
0.399247 0.0317811
0.498223 0.0351212
0.589512 0.050154
0.666982 0.0769275
0.729043 0.11204
0.777039 0.151226
0.813457 0.190917
0.84084 0.228668
0.861347 0.263037
0.876664 0.293288
0.888061 0.319117
0.896472 0.340473
0.902578 0.357432
0.90687 0.370112
0.909686 0.378636
0.911243 0.3831
0.911652 0.383563
0.910924 0.380036
0.908977 0.372487
0.905624 0.360837
0.90057 0.344979
0.893381 0.324793
0.883451 0.300184
0.869947 0.271146
0.851733 0.237868
0.827279 0.200897
0.794594 0.161375
0.751251 0.121328
0.694681 0.0838759
0.623011 0.0530317
0.536613 0.0326161
0.439875 0.02408
0.341461 0.0242182
0.251329 0.0263309
0.176437 0.0285302
0.119241 0.0307892
0.0784469 0.0330865
0.050847 0.0354101
0.0328964 0.0377604
0.0215526 0.0401526
0.0145248 0.0426189
0.0102195 0.0452081
0.0075836 0.0479847
0.0059459 0.0510244
0.00489125 0.0544059
0.00417097 0.0581971
0.00364356 0.0624339
0.00323758 0.0670887
0.00293185 0.0720264
0.00275209 0.0769558
0.00279174 0.081418
0.00327852 0.0848512
0.00473889 0.0867358
0.00837216 0.0867263
0.0168528 0.0846853
0.0358948 0.0806403
0.076679 0.0747825
0.157192 0.0675416
0.294298 0.0595958
0.476955 0.0572757
0.650628 0.10119
0.772051 0.198967
0.841189 0.318353
0.872296 0.432392
0.874454 0.528675
0.849582 0.601915
0.796806 0.647848
0.718888 0.661756
0.626246 0.642014
0.533475 0.594786
0.451494 0.532982
0.383905 0.469917
0.32897 0.414606
0.283111 0.371027
0.243443 0.338252
0.208528 0.314485
0.178184 0.298218
0.152907 0.288138
0.133246 0.283066
0.119453 0.281901
0.111491 0.283556
0.10927 0.286882
0.112935 0.29061
0.123058 0.293294
0.140656 0.293263
0.166856 0.288568
0.201916 0.276853
0.243373 0.255208
0.283751 0.220421
0.309666 0.171744
0.305294 0.121492
0.263123 0.103612
0.197826 0.112273
0.133466 0.123552
0.0840994 0.134056
0.0524115 0.142389
0.0355775 0.147676
0.0303859 0.149477
0.0173658 0.12746
0.017434 0.127122
0.017642 0.126122
0.0179991 0.124506
0.0185189 0.122345
0.0192162 0.119729
0.0201034 0.116763
0.0211862 0.113556
0.02246 0.110218
0.0239073 0.106849
0.0254984 0.103535
0.027196 0.100349
0.0289636 0.0973431
0.0307796 0.094556
0.0326541 0.0920101
0.0346521 0.0897162
0.03692 0.0876759
0.0397224 0.0858847
0.0434916 0.0843351
0.0489 0.0830192
0.0569604 0.081931
0.0691511 0.0810693
0.0875283 0.0804393
0.114718 0.0800553
0.153567 0.0799438
0.206165 0.0801467
0.272139 0.080727
0.346945 0.0817794
0.421687 0.084991
0.48537 0.0940831
0.528859 0.108495
0.546738 0.123399
0.536671 0.132848
0.498384 0.134165
0.433786 0.132994
0.348995 0.143057
0.257402 0.160751
0.174416 0.177772
0.10993 0.19296
0.0656621 0.205267
0.0379303 0.21368
0.0216285 0.21736
0.0124529 0.215846
0.00746492 0.209142
0.0048927 0.197574
0.00377841 0.181745
0.00370867 0.162766
0.00467547 0.142297
0.00705996 0.122021
0.0117301 0.10309
0.0202557 0.0860604
0.0352506 0.071167
0.0608231 0.0585189
0.102986 0.0481334
0.169473 0.0398576
0.267512 0.0333434
